Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,regulation
MED28P1,2.4411024006652715,2.577752015139498,1.2294779432577108,2.096623228806615,0.03602694133774247,,up
TACR2,41.16954726640639,1.8127560393255913,0.8029740154054885,2.2575525540638814,0.023973569504301108,0.10594972011178395,up
RP11-262I2.2,3.8612424216691585,3.4696943450216393,1.2070533123929612,2.8745162366880326,0.004046469638221532,0.03091661660635543,up
H2AFY2,630.133243773611,1.8029036956899418,0.6234655327307101,2.891745575402417,0.0038310805450304584,0.029767600859939677,up
CDH23,4048.3404338119535,1.8983405128520956,0.6816964815562195,2.7847298089590318,0.005357234326932019,0.03785172672601066,up
FAM149B1,1363.8050516751837,0.9754701059333799,0.22435467805628775,4.347892873839014,1.3745170790063959e-05,0.00040117341153746166,up
DNAJC9-AS1,62.07199383869503,1.2801650714287582,0.3825067873532016,3.346777400440404,0.0008175683305427147,0.009462500246739614,up
RPL26P6,17.19348561579072,1.2874419285579681,0.5562381224039118,2.3145517660565766,0.02063747515779532,0.09530075195514136,up
PPP3CB,2912.06643214984,0.8028245676283573,0.2009380574273117,3.9953833430422954,6.458965583247124e-05,0.0013505061726479582,up
KAT6B,2783.1483977664766,1.2801722870452854,0.3638033572169545,3.518857816042235,0.00043340892079507277,0.005966435633459474,up
ZNF503,3467.786125120633,1.742816665353609,0.7567034123306599,2.3031700887745474,0.021269275049885277,0.09730235603434785,up
ZNF503-AS2,218.15251435345718,1.2539590441538504,0.6053979132315308,2.0712972687011577,0.038331024376693335,0.14313952581248285,up
RP11-399K21.14,66.70602350198774,1.7514018283870565,0.7023255616030922,2.4937179053961764,0.012641296532153876,0.06847883483514827,up
RP11-399K21.10,1.0960449262479213,3.5459895684777165,1.7047280809073857,2.0800910175599805,0.037517185333554706,,up
RP13-39P12.3,58.075277964614045,2.0705921585884135,0.7791707180099507,2.6574306640742753,0.007873878534270982,0.0493379433875506,up
DLG5,2805.6716429417434,1.5426220205658643,0.6679650921688126,2.309435086730554,0.020919449906709797,0.0962196623999748,up
RPS24,52551.39296330974,1.4013518011290942,0.6073088297593179,2.3074780613423043,0.021028183892435284,0.09656308603278697,up
CDHR1,69.80053246246254,1.6678495924833063,0.6715693449887852,2.483510608291923,0.013009445948359295,0.06985012769873654,up
RP11-359E3.4,205.88566114282816,1.4150545429369932,0.4342410197805948,3.258684643961009,0.0011193001221729679,0.011971583570863831,up
BMPR1A,1631.4952837261435,0.9447409864177649,0.35043287879882934,2.695925649602377,0.0070193332420661085,0.04556136683762452,up
CFL1P1,30.618771555158315,2.0487689175124397,0.38447676079173554,5.328719773058592,9.89074633405449e-08,6.728081286277226e-06,up
STAMBPL1,502.720615246071,1.8646485680545049,0.4491202787498503,4.151779949114859,3.298993922108335e-05,0.0007973062639439662,up
RP11-80H5.9,9.388945000601515,2.399223658889816,0.9231461571752939,2.5989640321215504,0.009350557017956743,0.05582105288346795,up
NUDT9P1,24.911171652035197,2.424626719748761,1.0604969835261258,2.286311755161187,0.022236026665587213,0.10045820015870735,up
HECTD2,1106.412910700984,1.3959375017673317,0.48122850814668594,2.900778898455925,0.0037223642299693,0.029180572069781696,up
HDAC1P1,1.7480161725833565,4.351008034439614,1.596016376883502,2.726167536536003,0.0064074466198269725,,up
HELLS,256.565041728742,1.6262375859676597,0.3931799418442782,4.136115332688418,3.5323470475342414e-05,0.0008394006113641207,up
PYROXD2,723.1439494925108,1.3007058065856434,0.4061082935428459,3.202854576641179,0.0013607267467511935,0.013867670228875827,up
CNNM1,212.76985812174493,2.667085620589101,1.0170512516005168,2.6223709143388323,0.00873203397794922,0.05314852177129722,up
RP11-441O15.3,227.51924320551313,1.331166529191756,0.6476276160566732,2.0554505338995104,0.039835508817912896,0.14692257378119605,up
SLF2,2883.961809458104,1.3647215062195197,0.2151410483782125,6.343380384669196,2.2477750950811154e-10,3.103096285465407e-08,up
KCNIP2,328.66792315849136,2.6067176763945157,0.6552879645801579,3.9779727650951684,6.950533056140702e-05,0.0014229626623522725,up
LDB1,5397.966114271603,1.9476234027074095,0.5347386333654487,3.6421969186138328,0.00027032115697220316,0.004121974404228127,up
PSD,742.7941730993214,2.4276388761248855,0.852503171654993,2.8476596414439475,0.004404199881455888,0.032898018968099046,up
ARL3,1565.8555739381768,1.4196602207817448,0.49764422429512234,2.852761373434189,0.004334115373422608,0.03256522800018772,up
CYP17A1,723.9751497467981,3.3449856467169403,1.437392448859695,2.327120647788687,0.019958844856679935,0.09323020938455383,up
CNNM2,1123.9483657050928,0.6317830797688743,0.2852074454620459,2.2151703604559265,0.0267483734670745,0.11365123632856104,up
CALHM2,1748.9484146973496,2.1477283244220797,0.9951982857929752,2.158090859964421,0.030920768245956902,0.12455375783885649,up
RP11-225H22.4,13.63161124023915,3.715458891564321,1.7270990280577179,2.1512714854241435,0.03145477755131026,0.12584613451238516,up
CALHM1,3.9346411383337623,3.528678244925859,1.5274057272756654,2.3102429052821045,0.020874709898485354,0.09605222637957918,up
SORCS3,48.435756269382,6.023488566754416,0.876167444164011,6.874814405483515,6.2070616418741304e-12,1.1904957550568962e-09,up
MXI1,4184.898980903478,0.962597440820714,0.2869754927354828,3.354284477901324,0.0007957051189451623,0.00928104338325201,up
RP11-57H14.2,3.8468160052706457,5.025055843335002,1.2902745623775338,3.8945632114730264,9.837583628516179e-05,0.0018854013582255385,up
ABLIM1,17373.334814950365,2.3569272433875845,0.2935828674146094,8.028149817267906,9.89535977351729e-16,3.8833958840408085e-13,up
ATRNL1,744.1823212677284,4.706850268008408,1.2975227575167543,3.6275666386126026,0.00028610494628895623,0.004312568171706581,up
HSPA12A,1261.22595039015,3.151807059522714,0.7453242192101821,4.228773167820409,2.349690993392798e-05,0.0006109915142758093,up
SLC18A2,230.00008883134552,2.8515033614890637,1.08588930044372,2.6259613759191405,0.008640462130919475,0.052679146390445714,up
EMX2OS,588.5393348547989,7.198568355750332,1.1322456315788234,6.357779756423101,2.0469066297986389e-10,2.8689308362381035e-08,up
EMX2,277.31891914231994,6.992316853123607,1.2128041816968116,5.765412882515616,8.145817143785959e-09,7.75341975824015e-07,up
PHACTR2P1,10.681387938007283,1.829083806958382,0.8023171726908743,2.2797515361959126,0.02262242883366671,0.10163359230679889,up
ATE1-AS1,75.11500033649297,4.416918491468781,1.1505156332848099,3.8390773351407157,0.00012349753026917913,0.0022574200626472277,up
