Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TACO1,1542.5464988378576,-2.0076254867685854,1.0112495828536743,-1.98529178237405,0.04711201778775198,0.16355204977514498
CCDC47,5307.574817050659,-0.7325779839830354,0.36065201556426774,-2.031259919168512,0.04222863493988186,0.15264421831960415
PSMC5,6463.717721710965,-0.97422688105119,0.3726224790418364,-2.61451451763276,0.008935436305304214,0.053872381165683096
SMARCD2,7023.687159718872,-1.427360579771301,0.5678964164329139,-2.513417127610835,0.011956786638602678,0.0660900694180099
CD79B,80.47244128290862,-2.711543471580863,0.8180915343285887,-3.3144744295713053,0.0009181557711436489,0.010355199635680408
SCN4A,48.45571937506847,1.330997989557512,0.6272787579069155,2.1218604532357275,0.0338494582506571,0.13204860537024193
ERN1,5374.829817553838,-1.3314128876685967,0.629026580124786,-2.116624209114457,0.034291753815002886,0.1330805729319602
PECAM1,21888.057858163414,-4.99747123037335,1.6596159330600042,-3.0112215307303054,0.0026019894338794773,0.02249971134536664
POLG2,842.1612704255664,0.8510377669530161,0.3586245886760909,2.373060280374896,0.017641384530065717,0.08584778290298481
ATP5J2P4,2.926312517235644,2.21605761875824,0.8055113935345141,2.7511188998014933,0.005939208179257804,
RP11-927P21.4,10.375196285240548,-2.219133709457262,0.9353890538513526,-2.3724178728842764,0.01767209139327814,0.08594464616372091
LRRC37A3,438.83252805798327,1.450642631466263,0.5203368083306295,2.787891627579235,0.005305228778731206,0.037663049187432934
AMZ2P1,736.9782019258568,1.5795665322085668,0.484782938566223,3.258296459195196,0.0011208324833475933,0.011977928704530271
APOH,49671.619824552705,-15.15694552669468,2.8549975661549447,-5.308917144580182,1.1027844720666745e-07,7.42240873296802e-06
CACNG4,197.03316124333114,-5.3626984330968686,2.1705868812321425,-2.470621415555921,0.013487852382091476,0.0715453579569082
PSMD12,2609.9033913235126,-1.3232168791396022,0.4966325712691276,-2.664377964091575,0.007713084642864843,0.04877328476503969
BPTF,4398.600574885982,1.0153263424893104,0.2704270479697323,3.754529549140925,0.00017366735732538083,0.0029435751614705244
RP11-147L13.7,4.230329496875399,2.2361134822438755,0.9001782408181949,2.4840785756067763,0.012988714437591349,0.06978288049463305
RP11-147L13.14,24.474016518962664,1.90231487949632,0.8500008483612327,2.238015271589324,0.025220059254113754,0.10933977270248249
RP11-147L13.8,61.856419172823706,2.2778660900445877,1.035876361905961,2.198974871724486,0.02787970910791687,0.1167170780463387
AMZ2,2149.5930515263462,0.4918128639187271,0.18239578610919194,2.696404749308745,0.007009244057178275,0.04554223297365273
WIPI1,1368.408502991915,-1.5730804186996197,0.718975600170567,-2.187946876537157,0.028673472159333715,0.11862335408894643
ABCA9-AS1,9.75128362582534,2.179612696530638,0.8986009242223344,2.4255624913995217,0.015284684030336062,0.07815133392059383
ABCA9,3716.5584903914923,2.3309978138924636,0.8184814816410717,2.84795424964138,0.004400124954576568,0.03289647932775313
ABCA10,2783.172556100713,2.6905227846052533,0.7273624838803611,3.6990123139864868,0.00021644010096930226,0.003492201477309254
MAP2K6,267.9339639870082,-1.7328651923434502,0.8560147147086298,-2.0243404261260656,0.0429351368259461,0.15408446894950184
RP1-193H18.3,22.144186906923718,-3.9052838791061393,1.4240097329478445,-2.742455889695224,0.00609816397436204,0.041601233185455624
LINC01497,11.891490732953093,6.708544387575336,2.328890165272399,2.880575686913372,0.00396949632678033,0.030536152533124073
KCNJ16,1406.9154699174117,-8.75017843684843,2.0468232822005987,-4.27500435085967,1.911335621621357e-05,0.0005214573301811679
LINC02095,49.05400016069365,-9.314465238186663,3.699497584532263,-2.5177649195206366,0.01181021165464869,0.06560685738206302
LINC01152,143.3315162636579,-10.861391653842901,3.211938505697218,-3.381568991615924,0.0007207313167532058,0.008668144818037495
SOX9-AS1,123.10428570958999,-6.855038241404665,1.3473430464273566,-5.0878195123221435,3.6220382771803747e-07,1.9955631622590535e-05
LINC02097,7.147330518477033,-6.539427786520268,2.6178856943584177,-2.497980641634901,0.012490301437415096,0.06799297895156246
SOX9,1192.1534145363498,-8.14424041644509,1.359772038755642,-5.989416008214191,2.1059585492988743e-09,2.3155558893993528e-07
LINC00511,137.6643592338091,-6.328795958378521,1.3825920411229509,-4.577486178235359,4.7059687297673906e-06,0.00016649730419921827
SLC39A11,1286.8175924614734,-3.525749636341825,0.7766102591924483,-4.539921530277035,5.627516779056268e-06,0.0001938207895011724
SSTR2,124.6070853826894,-2.1862906812060436,0.742374070066918,-2.9449987133965636,0.003229560058278651,0.026306082620123124
RPL38,18598.746227759693,1.0863238065263805,0.509058880082512,2.1339845920187095,0.032844042105507905,0.12963309145434027
MGC16275,28.468959906533776,2.2224918943604743,1.0628042200299297,2.091158326693402,0.03651387361536965,0.1385335482597809
KIF19,266.7154860636288,-4.581823371150524,1.5738948562693247,-2.9111368862409464,0.0036011621108006085,0.0284578823681576
GPRC5C,6257.229941578837,-1.9952839803672513,0.9549935382796052,-2.0893167339767564,0.03667922101947121,0.13894420091857604
CD300A,472.02125487936485,-3.049527295845346,1.3776801280367195,-2.2135234687540377,0.02686157706313747,0.11397404679034825
RAB37,715.6366553896213,-4.1806247677439305,1.1871549442905767,-3.5215493881821804,0.0004290327411071754,0.0059125857336050445
CD300LF,233.15206512792759,-4.675493778655529,1.7149856892060074,-2.726258188673375,0.00640568696111137,0.0429368524075601
SLC9A3R1,6541.102961785977,-3.858749862507609,0.9954665598132875,-3.876322940703671,0.00010604691476291439,0.002002332160390217
TMEM104,1619.5908614275957,-1.5579588775348485,0.5430288145376572,-2.869016957896273,0.004117497222916064,0.03129715037525801
FDXR,1412.7086729903642,1.2703243396601132,0.45557331156057324,2.788408160496931,0.005296776316175663,0.037626139529191034
FADS6,100.10905897429659,-5.5180599908402295,2.263076238292237,-2.4383005298152343,0.014756500202616967,0.07618368015959445
USH1G,28.191173626281376,4.75079335332753,1.366429688816279,3.4767931289923024,0.0005074491881005104,0.006698758512497914
HID1,5546.12258603911,-4.9946564264451565,1.4217186699720479,-3.513111652774002,0.0004428913222860836,0.006051266598926464
HID1-AS1,31.598084856999527,-3.4324642926529156,1.480237876319285,-2.3188599262086025,0.02040263261733689,0.09461012042784354
MRPL58,977.6877643656537,-1.4611225777294508,0.6691598269391168,-2.183518075812986,0.028997679293753423,0.1194223120930507
KCTD2,2539.3208175504747,0.9900182054788359,0.3201488638803265,3.092368323533737,0.001985663054802569,0.01842571075480492
ATP5H,3997.0569018644073,-1.122991122393253,0.536884502727006,-2.0916810164741695,0.036467059784105575,0.13849013369551125
RN7SL573P,14.662888634716658,1.064437264574385,0.5223684059783631,2.0377137139080244,0.04157857188844103,0.15111544519235967
TRIM80P,45.1318245568546,-6.663028415968608,2.003785197604614,-3.3252208988936514,0.0008834850639772048,0.010079918863952833
ARMC7,792.5866184441518,-1.2544154683965774,0.5911197657951497,-2.122100361014303,0.033829311100938675,0.13201038654946376
SUMO2,5348.124629699862,0.7088441648945407,0.30356079371520156,2.3350978768344275,0.01953830822062189,0.09183760906575342
MRPS7,2379.9191792079328,-1.0823251607965636,0.4838632752492561,-2.2368408932027695,0.025296740787829716,0.10956859355464178
MIF4GD,1101.9179637398365,-1.491888063393606,0.4782275591763757,-3.1196195927374,0.0018108473446888883,0.01717846965997354
SLC25A19,300.9487201176676,-0.9798663097384755,0.41149364203571753,-2.3812428908766066,0.017254330884444516,0.08460990513865728
LLGL2,7327.630795229908,-3.5761966686358218,0.6780533000282999,-5.274211730090484,1.33327909164711e-07,8.720670858673366e-06
SMIM5,501.10287196247816,2.6483986169202196,1.1431960412914,2.3166618158758516,0.020522161152453262,0.09499179982542738
SMIM6,120.82967650103585,-5.598310426442242,0.7899796034612779,-7.086651860267493,1.37395435943035e-12,3.101610774752991e-10
ITGB4,1338.214157745792,-2.272904682831691,1.093692004129052,-2.0781944772849372,0.03769145056559422,0.1415593657947207
GALK1,2030.471349764685,-1.698459363994986,0.7144706771554429,-2.3772275312363353,0.01744332462205997,0.08514385147036506
H3F3B,40395.8477934044,1.4935916616095746,0.4250411109308581,3.513993407222528,0.0004414237684779655,0.0060441647397232534
UNK,2540.6137190909512,0.7881547361865786,0.22836679083417,3.4512668558665447,0.0005579615894163581,0.0071884051436474136
WBP2,13378.02358256939,-0.7551368600485839,0.26555174444507507,-2.8436524174472946,0.00445996721556528,0.03316889320753782
TRIM47,784.2780243617881,-1.1654089462207815,0.4555565830968287,-2.5582089897558857,0.01052128400753561,0.060530126561800575
RP11-552F3.9,35.60333593210218,-1.2153568660286789,0.5790436406120613,-2.098903745396498,0.035825386633191285,0.1368683222444326
ACOX1,8551.509081121178,-2.38200877917939,0.985284886550731,-2.417583799055608,0.015623936001983287,0.07923478796711564
TEN1,1203.595657536823,-1.5181361601932966,0.6693690201387682,-2.268010790040102,0.023328549032851968,0.10403635616766098
EVPL,796.9887779030232,-4.574826317841517,1.5030920669982677,-3.0436101808305196,0.002337578237702399,0.020849399743199472
EXOC7,4754.654250956924,0.484450747237267,0.21975401913996706,2.2045137064305873,0.027488237095709255,0.1156311091630765
RNF157-AS1,21.424956622612047,-3.4989461992593602,1.1671979888686106,-2.997731518241358,0.0027199717549594125,0.02322857699941736
UBALD2,2053.3039383725163,-2.5213004144988336,0.6160848302275009,-4.092456575448864,4.2682719311767514e-05,0.0009782511113422079
AANAT,17.75305593017385,-2.4600846553326856,1.0484540762944294,-2.346392379938479,0.018956139669902655,0.09019140333907043
PRCD,178.10099969795755,1.8856054839411849,0.7436688693180623,2.5355444630488138,0.011227267477740993,0.06329201460545746
RP11-666A8.8,19.271995893908034,1.4579206788283239,0.6251784907563448,2.3320070993877646,0.01970031768385411,0.09237783158041075
RP11-666A8.13,80.48781378024586,-2.23070052890122,0.8302889098867363,-2.686655816233316,0.007217127774787982,0.04646451553167728
RP11-666A8.9,18.99203876284068,-2.8472277637209924,1.2158218794388949,-2.341813230927375,0.019190315454045453,0.0908805690581016
ST6GALNAC2,150.00612853910445,-3.131201050772554,1.2875796420779235,-2.4318503869161483,0.015021910922715308,0.07721014018286214
RP11-285E9.6,3.7372172795870937,-5.637326922399882,2.644985952044386,-2.131325846189326,0.03306230719884924,0.1301048817867269
RP11-13K12.1,4.290615569641601,2.994209383428505,0.9310249069084323,3.2160357485720734,0.001299746403476987,0.013401467666246749
TNRC6C-AS1,299.68729574158,-2.9999053355449514,0.8318845092984194,-3.606156025281635,0.0003107663268372662,0.004606239530094029
TMC6,1959.6348495427897,-3.602842999273112,1.0198085651247155,-3.5328620708657312,0.00041108688443417137,0.005708446017981098
TMC8,1110.9282468223448,-3.59579856918807,1.3018921528737497,-2.761978833078327,0.005745220296741171,0.039759854734012626
SYNGR2,9785.702961529534,-2.491087631643862,0.6584652886602705,-3.7831722864424475,0.0001548421548709931,0.0026952259830154896
AFMID,4569.025424165699,-1.9289554576389691,0.9474171545289723,-2.036014915307279,0.04174885756596631,0.1515469592512862
CYTH1,5512.417447154797,-2.0962625017077974,0.46865750821465146,-4.4729092460152815,7.716253195050116e-06,0.00024790164074626374
TIMP2,42570.43914262818,3.235041004774036,0.8486243037103707,3.8121003495065255,0.0001377909098147292,0.0024718061311279375
CEP295NL,12.292675485868047,2.7660439621483714,1.1277589947892106,2.4526906678898825,0.014179221221958919,0.07414878108875565
CTD-2373H9.5,2.976399485064446,3.0107719722585813,1.535008166973412,1.9614045299804135,0.049831851988253344,
ENPP7,313.46084976941086,-10.482887859549164,2.9472141760847315,-3.5568802378235387,0.00037528513855763503,0.00531546285367391
CBX2,234.63670278172071,1.8964721013470291,0.8093457367567611,2.3432162736121143,0.01911829718405724,0.09064844662976138
GAA,5452.098848267729,-1.2156045489403027,0.44738327215894463,-2.717143497731018,0.006584805151201921,0.04370850757273218
EIF4A3,3376.8120535623743,0.8520057476909049,0.39665568712551336,2.147973104495803,0.03171589212287145,0.12661043695811078
SLC26A11,1687.704127944712,1.184714607988631,0.48095634666302195,2.4632476860081676,0.013768476476603968,0.07241650854467849
BAIAP2,3551.0358472048442,-2.5212787343352288,1.00478076104792,-2.509282454518438,0.012097670670990124,0.0665085088677343
AATK,1740.811859462719,-3.904445566411159,1.2651814164860178,-3.0860756532889755,0.0020281721168517322,0.018724807285114307
TEPSIN,1145.4105608858472,-1.1358852414152512,0.29830747480070263,-3.807766607840212,0.0001402275235014992,0.0025067021002100507
AC027601.1,118.50914739826544,-0.9658395898661662,0.40348891890686206,-2.3937202351996,0.016678464965946032,0.0826599888899004
SLC38A10,12804.002410922221,-1.1331992650283755,0.5734550452405988,-1.976090845190717,0.048144489104100414,0.16605161878806077
LINC00482,223.9717818354424,-3.799988485053736,0.9094035085734347,-4.178550499562853,2.9337286079823568e-05,0.0007315394238614069
RP11-1055B8.1,112.3998001003047,-2.76473231447305,1.2221757509133755,-2.262139722872808,0.023688772044904705,0.10514382835255015
NPLOC4,7670.424240151029,-0.9813080267399844,0.13837271332481352,-7.091774116161764,1.3240350364440394e-12,3.015608012915268e-10
TSPAN10,82.1493985166175,1.6616637663585319,0.8062756913845998,2.0609126432982157,0.03931137487114741,0.14556450306112634
OXLD1,739.2633547596444,-1.2823371003703565,0.4362065975812015,-2.939747146148207,0.0032848018659747324,0.026665604433889177
RP13-1032I1.11,43.12064723690336,1.0490476323197029,0.49859153885280205,2.1040221314895007,0.035376516510147255,0.13568412313565512
MRPL12,3608.766898082525,-2.464040471030987,0.9012635529759782,-2.7339843743760737,0.006257301378773924,0.04229038425812604
SLC25A10,5746.6287159860385,-4.422017750658145,1.3937179497253496,-3.1728211231903574,0.001509655054829751,0.015037013195490868
GCGR,4318.019316840059,-12.026603197132136,2.3762285933871823,-5.061214746174264,4.1659366693204743e-07,2.2514592902054233e-05
P4HB,63149.75388597176,-3.0261394416048324,0.9074598937753982,-3.3347362923278907,0.000853803262534459,0.009801830523848566
ARHGDIA,8953.70255029892,-0.9062309856483356,0.31152457563118713,-2.909019244508078,0.0036256454101991293,0.028615899990337125
ANAPC11,2554.8812449557845,-1.0803131591962967,0.491314183999613,-2.198823470557788,0.027890476937167175,0.1167170780463387
PCYT2,5817.508576185088,-2.394500405702903,1.1020046923436644,-2.172858629676478,0.02979095898850684,0.12149281740013125
SIRT7,1384.2023841133314,-1.2572676744426559,0.34870734452194774,-3.605509589040282,0.00031154098634720396,0.0046150400817252185
MYADML2,8.879858728971854,-4.382829352606023,1.672871656188232,-2.6199435780941136,0.008794431600426962,0.05330989163449765
NOTUM,134.7653971200036,-5.213373330919251,1.4405069662009395,-3.6191239981771983,0.00029560197902619854,0.004427780906035995
ASPSCR1,1998.1916883012384,-1.3855176642503713,0.6462967955763009,-2.143779257043831,0.032050578141799346,0.12746775768929833
LRRC45,1276.9361806286981,-1.3981956001465885,0.467100884338373,-2.9933482188265783,0.0027593472035247904,0.02347055278916768
DCXR,16561.42709263797,-3.1554325040099096,1.4695461170583308,-2.147215706524616,0.03177611285648564,0.12675165955529197
DUS1L,8719.658290877565,-1.6248690998253916,0.7007395098143535,-2.3187919006534496,0.020406322576110206,0.09461012042784354
RP13-516M14.2,50.67517580645417,-2.216292474217345,0.9899125559691802,-2.2388770208571303,0.025163919030592653,0.1091863259995557
LINC01970,17.791655111470664,-2.8545146717979697,1.0458560668734687,-2.7293570905329165,0.006345794714725513,0.042699783006576925
CD7,478.3928220404878,-4.039989644962912,1.4076034729847255,-2.8701191226790552,0.004103171880670596,0.03123479901642084
HEXDC-IT1,48.40380333157674,1.0825997033010268,0.40390411397821874,2.6803383917981285,0.00735477684593758,0.047032590263981384
RP13-20L14.6,28.917851491554295,-3.6402179363965104,0.8738886712845566,-4.165539680295476,3.106168887835962e-05,0.0007691706523190687
RP13-991F5.2,9.420025033770084,-2.8477680730765735,1.4432662631426985,-1.9731411630696516,0.04847948162450657,0.16674857755094316
RP13-638C3.5,32.011211246416394,2.36671948887891,0.7493720535448064,3.1582702846782897,0.0015870833530616715,0.015607135409888272
RP11-388C12.8,141.63931113041795,2.238722449457644,1.1308766088972877,1.9796345877563173,0.047744603555360414,0.16502941627285755
ZNF750,53.264427761145534,-2.5221205400364317,1.2396703796225974,-2.0345089964997474,0.041900302460138546,0.1519022603095767
AC144831.1,156.5548923502216,-2.9174638044527454,1.0143851310490049,-2.8760908605153865,0.004026337935289343,0.03084319951690566
TUBB8P12,11.227139163537334,4.4942303448146985,1.3187928425490294,3.407836469697563,0.0006548012399473455,0.008069239048220694
YES1,2839.4591862315806,-0.9346738316859953,0.3508220371323129,-2.664239223186205,0.007716266759916413,0.04877328476503969
RP11-769O8.3,15.770833290520107,-1.3902244688696128,0.709065546757932,-1.960643096010166,0.04992067137780692,0.1697963831547548
METTL4,469.64991845385475,0.8370121770033667,0.1890445919318477,4.427591228344249,9.529127321486153e-06,0.0002957159474985283
RP11-715F3.2,20.229181928222204,1.2731110903909408,0.6303330378385474,2.019743554544627,0.043409994783027164,0.1550904141344874
CBX3P2,47.34176655217271,1.8775656176936606,0.6116533410969902,3.0696564402415873,0.002143051367029274,0.01947527514127173
MYOM1,2398.421206079441,-2.89551021931151,1.3144557361862157,-2.2028206348831443,0.0276073931780965,0.11594287003293771
MYL12A,8462.945925351487,-1.3017413886671048,0.5282613732976045,-2.464199455926807,0.013731967241500213,0.07233797398700895
DLGAP1-AS1,301.56152963642165,1.2784369615209974,0.3638952943393532,3.5132000369556353,0.00044274401438702175,0.006051266598926464
DLGAP1-AS2,190.56982998352402,2.004277508147327,0.7096965670994994,2.824133018338706,0.004740870483762082,0.034771381590076755
DLGAP1-AS5,4.061856140943929,4.234293819816805,1.7046255766949514,2.484002280445981,0.012991497605285831,0.0697831359050824
NDUFV2,5911.464155219339,-2.49464162832875,0.8494780034503607,-2.9366759565240756,0.003317505570255919,0.026814401011298557
TWSG1,1830.3130730043335,1.6550391527490809,0.8176078216677167,2.0242457433604444,0.04294487310869116,0.154094389481195
NAPG,1582.1477619659659,-0.6704508627537918,0.21036838002377609,-3.1870324935620866,0.0014374062544067368,0.014481357086754127
MPPE1,896.3106044216793,-1.2994980245858438,0.42456506295971674,-3.060774750345254,0.0022076510847223287,0.019920400254751284
IMPA2,8219.4781063809,-3.567503953156222,1.3377873345219302,-2.6667197850479725,0.007659550548259354,0.04848324440088036
ANKRD62,34.35075687058012,-6.2704913592974645,2.126984694342339,-2.94806604672644,0.003197687386249482,0.026144169081999367
RP11-64C12.4,12.48611627855358,-7.343006817042626,3.4995723183345553,-2.0982583439044804,0.03588233016446274,0.13700379586368508
RP11-64C12.3,120.54111843274318,-9.19515045449362,2.562718742710977,-3.588045110547914,0.0003331666552853422,0.0048453524570546145
RP11-64C12.1,5.671333695494197,3.3626153204090485,1.5626043101599845,2.151930145428034,0.03140285656066032,0.12571468193320795
CEP192,2193.253816531616,1.2117118041493147,0.3855065730009621,3.143167688988511,0.0016713006498827075,0.016222681993096646
LDLRAD4,905.6211800701535,-2.4799973218409272,0.8707547777322163,-2.848100734284575,0.004398100097832107,0.0328913011284583
RP11-53B2.2,24.170433228899313,-3.024167751457651,0.9833921711294443,-3.075240824811873,0.0021033264419500993,0.019251436744781157
RP11-53B2.5,4.048099314550024,-4.235386492874298,1.7086037799087272,-2.478858201461166,0.013180369302534311,0.07045642090074344
RP11-701H16.4,21.805396061770352,-3.2351775813830526,1.6331851501131958,-1.980900684260338,0.04760241234343167,0.16473883278640597
ZNF519,299.5350968194319,1.8177517822874527,0.347142079305358,5.236333739559404,1.6379765602422466e-07,1.0368025825116493e-05
RP11-411B10.2,9.920164957459615,1.9079891505277404,0.5333917437033757,3.5770878965625528,0.0003474433690745813,0.005009707932709067
RP11-595B24.2,6.622382836654855,-4.995275399006725,2.1078808300900382,-2.3698092072849066,0.017797266592898146,0.08632638781483909
GATA6-AS1,811.415505565995,1.6820194312586614,0.8013553400720009,2.0989682693167473,0.03581969795181004,0.13686708733563843
GATA6,3204.372368650517,1.7724657423508432,0.5747359664364433,3.0839652394485215,0.002042614598686019,0.01883088391683472
RP11-627G18.2,12.880346230416908,2.435566296145016,0.9666866429304029,2.5194992751341516,0.011752188235045553,0.06534144936525219
RNU6-702P,1.286813728102099,3.8352880004285783,1.6457948337041755,2.330356081988987,0.019787338932732396,
RP11-535A5.1,41.062793327462416,3.8972603417913754,0.8153320562539609,4.779967023125914,1.753239498099375e-06,7.33170268147819e-05
RP11-739L10.1,13.805594825251223,-3.2384640044037463,1.5942942252500831,-2.0312837825751746,0.042226215533616974,0.15264421831960415
RP11-370A5.1,31.689794410431055,-6.307127835586782,2.0926050199744624,-3.0140077919070234,0.0025782118422992472,0.022377545384556483
RIOK3,5762.897910735344,-1.259849404147668,0.4039309867848887,-3.1189719168997407,0.001814832579035077,0.01720987518907278
C18orf8,1248.5458936081634,-0.5819612215640805,0.2725944251849832,-2.134897737432305,0.03276936419297951,0.12939840730630253
TTC39C,3395.430680714858,-2.785510678475976,1.20493328174559,-2.311755115968412,0.02079118216308205,0.09578513017844681
TTC39C-AS1,14.750266529671078,-3.79028787049406,1.6721510068373173,-2.266713864355443,0.02340771091215154,0.10429821793154125
RP11-799B12.1,98.05758422055332,-3.0357430602807325,1.3854951365179164,-2.1910889329501995,0.028445357440866383,0.11798662587551428
CABYR,47.7478057700302,1.6074845885969322,0.5713575387310912,2.813447761916192,0.004901334901729805,0.03570192804346819
ZNF521,795.9570165288092,3.1808902721292815,1.0141106493499465,3.1366303806870177,0.0017090143049718935,0.01646003109433762
PSMA8,2.889447233467788,3.126353031291243,1.0698540044613698,2.9222239840708366,0.0034754150959901793,
PCAT18,6.639294326556556,-2.622997606182677,1.2961692856675309,-2.0236535730221585,0.04300580866856221,0.1542512898377887
CHST9,498.84425523275854,-7.862770117302135,1.891885735888102,-4.156049156748433,3.2379818563285984e-05,0.0007881457936363189
DSC2,764.5852426886753,-2.8411088066701615,0.7778183820910015,-3.652663490714165,0.00025953424972614874,0.003995449110600078
DSC1,5.917987998081221,-3.1958999322235417,1.1421949632414858,-2.7980336414317177,0.005141475726012819,0.036851335851323684
DSG1,66.69995565784,-6.258848420669693,1.9150692808857828,-3.268209919682263,0.001082300592734035,0.011663880785826997
DSG2-AS1,15.708879237685283,-2.846613609042585,1.2433050126532295,-2.2895537137487074,0.022047200783508396,0.09982286914918631
TTR,53618.07350973514,-14.45249443567599,2.7810329770677473,-5.196808004382007,2.0273956233553024e-07,1.2402118694525277e-05
GAREM1,2065.385301618363,-2.731244477357098,1.2126479672426693,-2.2522979060175463,0.024303452408650127,0.10683383896127109
MEP1B,6.915300493460583,-2.994586548269422,1.1516068767593246,-2.6003548682310127,0.009312740165104723,0.05566042382185014
KLHL14,13.534827826465838,1.581526221802283,0.6932851886109714,2.2812058410925276,0.022536269282458093,0.10140724874338039
CCDC178,83.48398550587203,6.161443557658366,0.7320146127632587,8.417104590849256,3.8590312659213665e-17,2.0944686928167688e-14
ASXL3,446.5397799734693,2.690737375144895,0.7093127884356576,3.7934426377383357,0.0001485729651201377,0.0026191760658255646
NOL4,66.28044361391909,-5.816533927999445,2.241449868879759,-2.5949872931605897,0.009459441611028248,0.056207988831986855
ZSCAN30,1264.0515495906902,0.534749372094037,0.24934755036090106,2.144594447870254,0.031985286609991254,0.1273271966501665
RP11-158H5.2,41.11959265632812,1.995601626774894,0.3583616769144391,5.568680345391272,2.5667587283794663e-08,2.1456275319629374e-06
RP11-158H5.8,59.21254241596088,1.8787210656857525,0.8570682596119491,2.19203201683886,0.028377194885757358,0.11788524421802596
INO80C,563.7370325081746,-0.9786134728793205,0.38945827105186265,-2.512755654761797,0.01197922733418617,0.06617109356166198
SLC39A6,2498.7124232340407,1.455747420672086,0.7029246613776562,2.070986409580479,0.038360066120106964,0.14318509316034658
RP11-49I11.1,58.01293745968104,2.8143795116922297,1.1264938348174114,2.498353230799883,0.012477179754643509,0.06793604660858085
RP11-49I11.4,40.269026003484456,2.646839592039405,1.3263474959720527,1.9955853198935554,0.04597907873984312,0.16090417526264145
FHOD3,218.44131719513635,2.5487517464092457,0.8087116368303353,3.1516199722299336,0.0016236744472416305,0.015881254399803202
KIAA1328,678.9698243163025,1.8413156530699888,0.43015832035871343,4.280553382146595,1.8642916062182753e-05,0.0005102598131225536
RP11-95O2.1,10.146298988686677,1.6114636081995193,0.5483681932351101,2.938652584302263,0.0032964235251371973,0.026728692848927135
RP11-95O2.5,41.61338006565737,2.18737308675883,0.7221662302606178,3.0289052507612317,0.0024544164681905433,0.021619374891944945
RP11-244M2.1,1.567694790261462,3.6009267524881023,1.5122122011972654,2.3812311193079494,0.017254882309687553,
RP11-1I2.1,63.531020712460844,-11.705712061121565,5.950540964539208,-1.967167713133796,0.04916387892292214,0.1682029757839084
SLC14A1,233.6576723042462,-4.3842497325839975,1.3037880154223533,-3.362701359978178,0.0007718381276722467,0.009077371507049951
SIGLEC15,6.9289712851884095,-5.0117889664090285,1.7436473701630986,-2.8743133801992498,0.004049069809168057,0.03092446759343352
PSTPIP2,1170.209566083582,-1.9055108475522795,0.9468526309115457,-2.012468239875748,0.04417060137056345,0.15692867275232633
RP11-8H2.1,9.11856826589329,-3.1332177790928983,1.488016611324451,-2.105633603313131,0.03523619138405974,0.13526561414837923
RNF165,370.6033597819235,-4.756543302010964,1.5734649544097246,-3.0229737806873187,0.0025030392894186135,0.021914655911260395
ST8SIA5,25.921626285503976,1.3662198169056705,0.6187495725022006,2.2080335528648978,0.027241934308717287,0.114956906911674
RP11-742D12.2,3.374257076562087,2.545361039282771,1.0746264041439462,2.3686008732592243,0.01785551056000927,
RP11-49K24.3,32.28339207522899,-2.6749520501375774,0.6974964808208406,-3.8350760522685237,0.00012552544762233612,0.0022920749057968306
RP11-49K24.4,2.6535050531881206,-2.644060734657779,1.3024968077712085,-2.029994022927559,0.04235714684531237,
IER3IP1,2054.642385759787,-0.8436952998674592,0.3802115515461554,-2.219015430847686,0.026485674754866528,0.11284835098077338
MTCO2P2,72.28610066652959,-3.0805057018242197,1.0751706635218747,-2.865131840310434,0.00416835656948209,0.03159899189626111
LIPG,2889.4447929695234,-5.783125655741062,1.7892441627518454,-3.232161253412533,0.0012285770490395047,0.012859980280651918
SMUG1P1,35.15076968924065,-8.832356686026184,4.421297676920851,-1.9976842392067462,0.04575090397390531,0.16033243707519584
MYO5B,1616.9346929181845,-3.217141734404874,0.4006526635102154,-8.029752519847774,9.766948291532973e-16,3.8833958840408085e-13
MBD2,4100.587103230329,-0.7813372398908149,0.39708571357126465,-1.9676790506102884,0.04910497774478732,0.1680574793472015
POLI,1858.729949349905,0.6009943386173472,0.29062693641615905,2.0679237307747758,0.038647195531602375,0.14385689636883775
SNRPGP2,43.213296948990994,-0.9970219130762263,0.45518557375054697,-2.1903636023900424,0.028497877513725477,0.1181268049232407
RAB27B,292.02857160757674,-3.6585234221870637,1.049264852025717,-3.4867492369766286,0.0004889295662657506,0.006543601419660563
CTD-2008L17.1,5.512710674053957,5.570269733059845,1.6537422347819297,3.3682817164032626,0.0007563826523845122,0.008970044202546034
CTD-2008L17.2,33.54706530681186,7.740317070549546,1.733247119563931,4.465789663332565,7.977395664502362e-06,0.00025405166792233553
LINC01539,10.508446625298605,6.533310690288887,1.8158078890114315,3.5980186724740877,0.0003206506032173637,0.004722561338032177
ST8SIA3,73.94872435864586,-6.783297366754144,2.023162665449493,-3.352818575884048,0.0007999312278389406,0.009312543002535336
RP11-714M23.2,64.94856595633183,-7.369196398971999,2.9532143987216277,-2.495313717203173,0.012584581318636271,0.06828632329481919
ONECUT2,1184.021619244454,-5.031602030737738,2.0325086550765126,-2.475562413065506,0.013302650856786658,0.07090294298755251
RP11-35G9.5,50.708013984722896,1.2284079874658986,0.4864808374602484,2.5250901841869053,0.011566860193299002,0.06463505732110937
ATP8B1,2114.2768001032255,-3.6783383740550506,0.8083411233950267,-4.550477846043583,5.352422269077438e-06,0.00018601490417152094
